,,mass,airspeed,lift,cl,CDind,CDff,e,wing_l,fs_v,Cd0,Cd,drag,power,solar_power
E387D,153,15.0,23.0,147.15,0.35335090112783113,0.0020923,0.002099,0.9921,147.15,23.0,0.03262776055901277,0.03472006055901277,14.458876134040013,1023.2435417936008,168
E387D,154,5.0,24.0,49.050000000000004,0.10817281637536034,0.0001963,0.0001966,0.9921,49.050000000000004,24.0,0.022961837129019575,0.023158137129019575,10.50085099233071,775.4474578951908,168
E387D,155,6.0,24.0,58.86,0.1298073796504324,0.0002827,0.0002831,0.9921,58.86,24.0,0.02341773565477634,0.02370043565477634,10.746751428130292,793.6062593080828,168
E387D,156,7.0,24.0,68.67,0.15144194292550447,0.0003847,0.0003853,0.9921,68.67,24.0,0.023995039961329123,0.024379739961329125,11.054775914807184,816.3526829396073,168
E387D,157,8.0,24.0,78.48,0.17307650620057655,0.0005025,0.0005033,0.9921,78.48,24.0,0.02467805423656398,0.02518055423656398,11.417898014392426,843.1678533705175,168
E387D,158,9.0,24.0,88.29,0.19471106947564862,0.0006359,0.000637,0.9921,88.29,24.0,0.025451741635847028,0.02608764163584703,11.829208715414056,873.5415666767303,168
E387D,159,10.0,24.0,98.10000000000001,0.2163456327507207,0.000785,0.0007865,0.9921,98.10000000000001,24.0,0.026301724282024444,0.027086724282024445,12.28223384166162,906.995729845781,168
E387D,160,11.0,24.0,107.91000000000001,0.23798019602579276,0.0009497,0.0009517,0.9921,107.91000000000001,24.0,0.027214283265422454,0.028163983265422455,12.77070733164009,943.0676183364989,168
E387D,161,12.0,24.0,117.72,0.2596147593008648,0.0011301,0.0011327,0.9921,117.72,24.0,0.028176358643847335,0.029306458643847334,13.288752615006723,981.3232700312656,168
E387D,162,13.0,24.0,127.53,0.2812493225759369,0.0013261,0.0013294,0.9921,127.53,24.0,0.029175549442585446,0.030501649442585446,13.83070123613422,1021.3440912837577,168
E387D,163,14.0,24.0,137.34,0.30288388585100895,0.0015378,0.0015419,0.9921,137.34,24.0,0.030200113654403185,0.031737913654403184,14.391274230547559,1062.7402508712044,168
E387D,164,15.0,24.0,147.15,0.324518449126081,0.0017651,0.0017702,0.9921,147.15,24.0,0.031238968239547006,0.033004068239547005,14.96540074848715,1105.137286042128,168
E387D,165,5.0,25.0,49.050000000000004,0.0996920675715321,0.0001667,0.000167,0.9921,49.050000000000004,25.0,0.02281978428646152,0.02298648428646152,11.309696766414552,869.9766743395809,168
E387D,166,6.0,25.0,58.86,0.1196304810858385,0.0002401,0.0002404,0.9921,58.86,25.0,0.023187175344364336,0.023427275344364337,11.526572611372023,886.6594316440018,168
E387D,167,7.0,25.0,68.67,0.13956889460014493,0.0003268,0.0003273,0.9921,68.67,25.0,0.023664139509616277,0.023990939509616276,11.803903877330265,907.9926059484819,168
E387D,168,8.0,25.0,78.48,0.15950730811445135,0.0004268,0.0004275,0.9921,78.48,25.0,0.02423812790526095,0.024664927905260953,12.135516327665398,933.5012559742613,168
E387D,169,9.0,25.0,88.29,0.17944572162875777,0.0005401,0.000541,0.9921,88.29,25.0,0.024897067026614966,0.025437167026614964,12.515469616077592,962.7284320059686,168
E387D,170,10.0,25.0,98.10000000000001,0.1993841351430642,0.0006667,0.000668,0.9921,98.10000000000001,25.0,0.02562935874126794,0.02629605874126794,12.938057286591095,995.2351758916227,168
E387D,171,11.0,25.0,107.91000000000001,0.2193225486573706,0.0008067,0.0008083,0.9921,107.91000000000001,25.0,0.026423880289082494,0.027230580289082495,13.397855975061605,1030.6043057739694,168
E387D,172,12.0,25.0,117.72,0.239260962171677,0.0009599,0.000962,0.9921,117.72,25.0,0.027269984282194248,0.028229884282194247,13.889528603146694,1068.42527716513,168
E387D,173,13.0,25.0,127.53,0.25919937568598345,0.0011265,0.001129,0.9921,127.53,25.0,0.02815749870501183,0.02928399870501183,14.408168788857587,1108.3206760659682,168
E387D,174,14.0,25.0,137.34,0.27913778920028987,0.0013063,0.0013095,0.9921,137.34,25.0,0.02907672691421686,0.03038302691421686,14.94890723449998,1149.915941115383,168
E387D,175,15.0,25.0,147.15,0.2990762027145963,0.0014994,0.0015034,0.9921,147.15,25.0,0.030018447638763966,0.03151784763876397,15.507256137225825,1192.8658567096786,168
SD7032T,0,5.0,10.0,49.050000000000004,0.6230754223220756,0.0065362,0.0065433,0.9897,49.050000000000004,10.0,0.017875461961009583,0.024411661961009582,1.9217449064594512,59.13061250644465,168
SD7032T,1,6.0,10.0,58.86,0.7476905067864906,0.0094028,0.009425,0.9901,58.86,10.0,0.018814280799942244,0.028217080799942243,2.221316655500713,68.34820478463732,168
SD7032T,2,7.0,10.0,68.67,0.8723055912509058,0.0127834,0.0128364,0.9904,68.67,10.0,0.020243458919574246,0.03302685891957424,2.599953989467001,79.99858429129232,168
SD7032T,3,8.0,10.0,78.48,0.9969206757153208,0.0166735,0.0167807,0.9907,78.48,10.0,0.023851561137043675,0.040525061137043676,3.1902305524490697,98.16094007535598,168
SD7032T,4,9.0,10.0,88.29,1.121535760179736,0.0210673,0.0212622,0.9908,88.29,10.0,0.03211320936079371,0.053180509360793715,4.1864979594694445,128.81532182982903,168
SD7032T,5,10.0,10.0,98.10000000000001,1.2461508446441512,0.0259576,0.0262856,0.991,98.10000000000001,10.0,0.0482890825905726,0.0742466825905726,5.8448779242412385,179.84239766896118,168
SD7032T,6,11.0,10.0,107.91000000000001,1.3707659291085663,0.0313361,0.0318564,0.9911,107.91000000000001,10.0,0.07642591691743365,0.10776201691743365,8.483285875891701,261.02418079666774,168
SD7032T,7,12.0,10.0,117.72,1.4953810135729813,0.0371927,0.0379808,0.9912,117.72,10.0,0.12135650552373521,0.15854920552373522,12.481375853273935,384.04233394689027,168
SD7032T,8,13.0,10.0,127.53,1.6199960980373964,0.0435157,0.0446657,0.9913,127.53,10.0,0.18869969868314088,0.23221539868314087,18.28055624944927,562.4786538292083,168
SD7032T,9,14.0,10.0,137.34,1.7446111825018116,0.0502916,0.0519191,0.9913,137.34,10.0,0.28486040376061916,0.33515200376061915,26.383974067204882,811.8145866832272,168
SD7032T,10,15.0,10.0,147.15,1.8692262669662265,0.0575049,0.0597495,0.9914,147.15,10.0,0.41702958521244377,0.4745344852124438,37.35649917457145,1149.4307438329674,168
SD7032T,11,5.0,11.0,49.050000000000004,0.5149383655554344,0.0044679,0.0044696,0.9891,49.050000000000004,11.0,0.016761572688372348,0.021229472688372348,2.022194703324285,68.44351303559117,168
SD7032T,12,6.0,11.0,58.86,0.6179260386665212,0.0064288,0.0064356,0.9897,58.86,11.0,0.017954201009604587,0.02438300100960459,2.322581263159648,78.61044275309578,168
SD7032T,13,7.0,11.0,68.67,0.720913711777608,0.0087433,0.0087613,0.99,68.67,11.0,0.01872847629158588,0.027471776291585884,2.616799829332637,88.56860960818155,168
SD7032T,14,8.0,11.0,78.48,0.8239013848886949,0.0114095,0.0114482,0.9903,78.48,11.0,0.019537461033165414,0.030946961033165413,2.9478254878900705,99.77255497474086,168
SD7032T,15,9.0,11.0,88.29,0.9268890579997818,0.0144249,0.0144982,0.9905,88.29,11.0,0.021221291616695805,0.035646191616695806,3.3954465539054985,114.92280643987841,168
SD7032T,16,10.0,11.0,98.10000000000001,1.0298767311108687,0.0177868,0.0179135,0.9907,98.10000000000001,11.0,0.025007178308033083,0.04279397830803308,4.076302673126529,137.96716739812868,168
SD7032T,17,11.0,11.0,107.91000000000001,1.1328644042219556,0.0214914,0.0216964,0.9909,107.91000000000001,11.0,0.032509405256536665,0.054000805256536666,5.143799093268339,174.09781546446683,168
SD7032T,18,12.0,11.0,117.72,1.2358520773330424,0.0255348,0.0258498,0.991,117.72,11.0,0.04572933049506938,0.07126413049506938,6.788201918131994,229.75452645985206,168
SD7032T,19,13.0,11.0,127.53,1.3388397504441292,0.0299121,0.0303767,0.9911,127.53,11.0,0.06705538593999752,0.09696748593999752,9.236552378897969,312.621772824239,168
SD7032T,20,14.0,11.0,137.34,1.441827423555216,0.0346179,0.0352805,0.9912,137.34,11.0,0.09926307739119071,0.1338809773911907,12.75271446118529,431.63033560934826,168
SD7032T,21,15.0,11.0,147.15,1.544815096666303,0.0396459,0.0405652,0.9912,147.15,11.0,0.14551498453202205,0.18516088453202206,17.63733680340423,596.9560148844508,168
SD7032T,22,5.0,12.0,49.050000000000004,0.4326912655014414,0.0031568,0.0031571,0.9884,49.050000000000004,12.0,0.01533885146993605,0.01849565146993605,2.0966721007159808,77.41558525720542,168
SD7032T,23,6.0,12.0,58.86,0.5192295186017296,0.0045426,0.0045444,0.9891,58.86,12.0,0.016819297055730726,0.021361897055730727,2.421590482926219,89.41257167727576,168
SD7032T,24,7.0,12.0,68.67,0.6057677717020179,0.0061789,0.0061848,0.9896,68.67,12.0,0.017908469335640338,0.02408736933564034,2.730550764744344,100.82033592902194,168
SD7032T,25,8.0,12.0,78.48,0.6923060248023062,0.008065,0.0080791,0.9899,78.48,12.0,0.018622204976065683,0.026687204976065682,3.0252688428064913,111.70223419593198,168
SD7032T,26,9.0,12.0,88.29,0.7788442779025945,0.0101999,0.0102281,0.9902,88.29,12.0,0.019174563436380212,0.029374463436380213,3.329897195601352,122.95005029912684,168
SD7032T,27,10.0,12.0,98.10000000000001,0.8653825310028828,0.0125822,0.0126329,0.9904,98.10000000000001,12.0,0.01997782696893,0.03256002696893,3.6910135474428625,136.28357713635182,168
SD7032T,28,11.0,12.0,107.91000000000001,0.951920784103171,0.0152103,0.0152946,0.9906,107.91000000000001,12.0,0.021642500619033767,0.03685280061903377,4.17764354052482,154.25145380399337,168
SD7032T,29,12.0,12.0,117.72,1.0384590372034592,0.0180825,0.0182146,0.9907,117.72,12.0,0.024977312224982867,0.04305981222498287,4.881272070948181,180.23158415808666,168
SD7032T,30,13.0,12.0,127.53,1.1249972903037475,0.0211964,0.0213944,0.9908,127.53,12.0,0.030989212418041312,0.052185612418041316,5.915775272557241,218.42862544826735,168
SD7032T,31,14.0,12.0,137.34,1.2115355434040358,0.0245498,0.0248356,0.9909,137.34,12.0,0.040883374622445734,0.06543317462244573,7.417522541185366,273.87775536684427,168
SD7032T,32,15.0,12.0,147.15,1.298073796504324,0.0281399,0.0285399,0.991,147.15,12.0,0.056063195055405385,0.08420309505540538,9.545285846436565,352.4413235607347,168
SD7032T,33,5.0,13.0,49.050000000000004,0.368683681847382,0.0022935,0.0022935,0.9877,49.050000000000004,13.0,0.013894710354768039,0.01618821035476804,2.153693686475836,86.14774745903343,168
SD7032T,34,6.0,13.0,58.86,0.44242041821685835,0.0033001,0.0033005,0.9885,58.86,13.0,0.015424064874782404,0.018724164874782404,2.491079297315525,99.643171892621,168
SD7032T,35,7.0,13.0,68.67,0.5161571545863348,0.0044891,0.0044908,0.9891,68.67,13.0,0.016762988556092963,0.021252088556092962,2.827396478339043,113.09585913356172,168
SD7032T,36,8.0,13.0,78.48,0.5898938909558111,0.00586,0.0058649,0.9895,78.48,13.0,0.017791552749137518,0.02365155274913752,3.146623296513098,125.86493186052391,168
SD7032T,37,9.0,13.0,88.29,0.6636306273252875,0.0074124,0.0074232,0.9898,88.29,13.0,0.018496717262836,0.025909117262836,3.4469716570427864,137.87886628171145,168
SD7032T,38,10.0,13.0,98.10000000000001,0.737367363694764,0.0091457,0.0091662,0.9901,98.10000000000001,13.0,0.018972330364590475,0.028118030364590475,3.740847391108792,149.6338956443517,168
SD7032T,39,11.0,13.0,107.91000000000001,0.8111041000642404,0.0110591,0.0110946,0.9903,107.91000000000001,13.0,0.019419128780285164,0.030478228780285166,4.054850255867388,162.1940102346955,168
SD7032T,40,12.0,13.0,117.72,0.8848408364337167,0.0131518,0.013209,0.9905,117.72,13.0,0.020144737694286395,0.03329653769428639,4.42980054262563,177.19202170502518,168
SD7032T,41,13.0,13.0,127.53,0.9585775728031931,0.0154226,0.0155101,0.9906,127.53,13.0,0.021563670749442668,0.03698627074944267,4.920685860490968,196.8274344196387,168
SD7032T,42,14.0,13.0,137.34,1.0323143091726696,0.0178705,0.0179988,0.9907,137.34,13.0,0.024197330047084596,0.0420678300470846,5.5967409608968355,223.86963843587344,168
SD7032T,43,15.0,13.0,147.15,1.106051045542146,0.0204941,0.020676,0.9908,147.15,13.0,0.02867400614702493,0.04916810614702493,6.541367913077052,261.6547165230821,168
SD7032T,44,5.0,14.0,49.050000000000004,0.317895623633712,0.0017063,0.0017065,0.9868,49.050000000000004,14.0,0.012589964689928441,0.01429626468992844,2.205855415766807,95.0214640638009,168
SD7032T,45,6.0,14.0,58.86,0.38147474836045436,0.002455,0.0024551,0.9879,58.86,14.0,0.013992387807982641,0.01644738780798264,2.537764951778957,109.31910561509353,168
SD7032T,46,7.0,14.0,68.67,0.44505387308719674,0.0033394,0.0033398,0.9885,68.67,14.0,0.015384654587372726,0.018724054587372727,2.8890453634204634,124.45118488580454,168
SD7032T,47,8.0,14.0,78.48,0.5086329978139391,0.0043594,0.0043609,0.989,78.48,14.0,0.016619841789365056,0.020979241789365055,3.2370115637516124,139.44049813083868,168
SD7032T,48,9.0,14.0,88.29,0.5722121225406815,0.0055147,0.0055186,0.9894,88.29,14.0,0.01761131494012846,0.02312601494012846,3.5682499175273588,153.70922721656314,168
SD7032T,49,10.0,14.0,98.10000000000001,0.635791247267424,0.006805,0.0068132,0.9897,98.10000000000001,14.0,0.01833272833073423,0.02513772833073423,3.878649100382762,167.0802689395651,168
SD7032T,50,11.0,14.0,107.91000000000001,0.6993703719941664,0.00823,0.0082449,0.99,107.91000000000001,14.0,0.018818025017156136,0.027048025017156134,4.17340009883299,179.77723502665185,168
SD7032T,51,12.0,14.0,117.72,0.7629494967209087,0.0097892,0.0098142,0.9902,117.72,14.0,0.019161436820270408,0.02895063682027041,4.466965351087876,192.4231228160931,168
SD7032T,52,13.0,14.0,127.53,0.8265286214476512,0.0114821,0.0115215,0.9903,127.53,14.0,0.019517484325855747,0.03099958432585575,4.783109606237361,206.04164457637864,168
SD7032T,53,14.0,14.0,137.34,0.8901077461743935,0.0133081,0.0133671,0.9905,137.34,14.0,0.020100976884593315,0.03340907688459331,5.15488449465877,222.05656284683928,168
SD7032T,54,15.0,14.0,147.15,0.9536868709011359,0.0152665,0.0153516,0.9906,147.15,14.0,0.021187012612066757,0.03645351261206676,5.624628528016821,242.29169043764767,168
SD7032T,55,5.0,15.0,49.050000000000004,0.27692240992092243,0.0012958,0.0012961,0.9859,49.050000000000004,15.0,0.011480689620579488,0.012776489620579487,2.2630411748488672,104.44805422379387,168
SD7032T,56,6.0,15.0,58.86,0.3323068919051069,0.0018641,0.0018642,0.9871,58.86,15.0,0.012668334591545049,0.01453243459154505,2.5740636769658165,118.80293893688385,168
SD7032T,57,7.0,15.0,68.67,0.3876913738892914,0.0025355,0.0025356,0.9879,68.67,15.0,0.01397044783593538,0.01650594783593538,2.923623052333769,134.93644856925087,168
SD7032T,58,8.0,15.0,78.48,0.4430758558734759,0.0033099,0.0033102,0.9885,78.48,15.0,0.015250237604862295,0.018560137604862297,3.2874722915291,151.72949037826615,168
SD7032T,59,9.0,15.0,88.29,0.4984603378576604,0.0041871,0.0041884,0.989,88.29,15.0,0.016406286819081982,0.02059338681908198,3.6476124260380933,168.35134274021968,168
SD7032T,60,10.0,15.0,98.10000000000001,0.5538448198418449,0.0051671,0.0051701,0.9893,98.10000000000001,15.0,0.017372553068995,0.022539653068995,3.9923456658849306,184.26210765622756,168
SD7032T,61,11.0,15.0,107.91000000000001,0.6092293018260294,0.0062495,0.0062557,0.9896,107.91000000000001,15.0,0.018118368614646278,0.02436786861464628,4.316169124375713,199.20780574041748,168
SD7032T,62,12.0,15.0,117.72,0.6646137838102139,0.0074343,0.0074452,0.9898,117.72,15.0,0.018648440385725117,0.02608274038572512,4.619916518439764,213.22691623568136,168
SD7032T,63,13.0,15.0,127.53,0.7199982657943983,0.0087212,0.008739,0.99,127.53,15.0,0.019002849981565196,0.027724049981565198,4.910634180830992,226.6446544998919,168
SD7032T,64,14.0,15.0,137.34,0.7753827477785828,0.0101097,0.0101372,0.9902,137.34,15.0,0.01925705367114455,0.02936675367114455,5.201598772670547,240.07378950787134,168
SD7032T,65,15.0,15.0,147.15,0.8307672297627673,0.0115997,0.0116402,0.9903,147.15,15.0,0.019521882393085603,0.0311215823930856,5.512423558702807,254.41954886320642,168
SD7032T,66,5.0,16.0,49.050000000000004,0.24338883684456075,0.0010018,0.0010022,0.9849,49.050000000000004,16.0,0.010699512228411005,0.011701312228411006,2.3581581318378633,116.0939387981717,168
SD7032T,67,6.0,16.0,58.86,0.29206660421347286,0.001441,0.0014412,0.9863,58.86,16.0,0.01162377014047503,0.013064770140475029,2.6329349517355296,129.62141300851835,168
SD7032T,68,7.0,16.0,68.67,0.340744371582385,0.0019598,0.0019598,0.9873,68.67,16.0,0.012734391998341327,0.014694191998341327,2.9613113192161156,145.78763417679335,168
SD7032T,69,8.0,16.0,78.48,0.3894221389512972,0.0025582,0.0025582,0.988,78.48,16.0,0.01391708019282503,0.01647528019282503,3.3202529086170265,163.45860473191513,168
SD7032T,70,9.0,16.0,88.29,0.43809990632020934,0.0032361,0.0032364,0.9885,88.29,16.0,0.015078861487109825,0.018314961487109826,3.6910027287589355,181.71090356967065,168
SD7032T,71,10.0,16.0,98.10000000000001,0.4867776736891215,0.0039935,0.0039945,0.9889,98.10000000000001,16.0,0.01614808701674795,0.02014158701674795,4.05912142882064,199.83367034193918,168
SD7032T,72,11.0,16.0,107.91000000000001,0.5354554410580337,0.0048303,0.0048327,0.9892,107.91000000000001,16.0,0.017074432289660196,0.021904732289660195,4.414446992464207,217.32662116746863,168
SD7032T,73,12.0,16.0,117.72,0.5841332084269457,0.0057464,0.0057509,0.9895,117.72,16.0,0.0178288971861359,0.0235752971861359,4.7511148907723975,233.9010407764872,168
SD7032T,74,13.0,16.0,127.53,0.6328109757958579,0.0067415,0.0067495,0.9897,127.53,16.0,0.01840380595883297,0.02514530595883297,5.067517776373814,249.47779822148004,168
SD7032T,75,14.0,16.0,137.34,0.68148874316477,0.0078156,0.0078284,0.9899,137.34,16.0,0.018812807232777843,0.026628407232777845,5.366406248130039,264.19230760024806,168
SD7032T,76,15.0,16.0,147.15,0.7301665105336822,0.0089685,0.0089879,0.9901,147.15,16.0,0.019090874005365518,0.02805937400536552,5.654788086448495,278.38956733284897,168
SD7032T,77,5.0,17.0,49.050000000000004,0.21559703194535487,0.0007868,0.0007873,0.9837,49.050000000000004,17.0,0.01022689609047601,0.01101369609047601,2.5057014392237678,131.06745989785864,168
SD7032T,78,6.0,17.0,58.86,0.2587164383344258,0.0011315,0.0011319,0.9854,58.86,17.0,0.010890987435057009,0.01202248743505701,2.7352093086282014,143.07248691285974,168
SD7032T,79,7.0,17.0,68.67,0.3018358447234968,0.0015387,0.0015389,0.9865,68.67,17.0,0.011773863076906105,0.013312563076906106,3.028711541296862,158.42491139091277,168
SD7032T,80,8.0,17.0,78.48,0.3449552511125678,0.0020084,0.0020084,0.9873,78.48,17.0,0.012784440186585637,0.014792840186585637,3.365486085800722,176.04081064188392,168
SD7032T,81,9.0,17.0,88.29,0.3880746575016388,0.0025405,0.0025406,0.9879,88.29,17.0,0.013844813255990305,0.016385313255990304,3.7277860829272913,194.99188741465827,168
SD7032T,82,10.0,17.0,98.10000000000001,0.43119406389070974,0.0031351,0.0031353,0.9884,98.10000000000001,17.0,0.014890254098347178,0.018025354098347178,4.100908118011679,214.50904001907242,168
SD7032T,83,11.0,17.0,107.91000000000001,0.4743134702797807,0.003792,0.0037928,0.9888,107.91000000000001,17.0,0.01586921184821569,0.01966121184821569,4.473078467051493,233.97641212269346,168
SD7032T,84,12.0,17.0,117.72,0.5174328766688516,0.0045112,0.004513,0.9891,117.72,17.0,0.016743312961487636,0.021254512961487636,4.835566850591936,252.93734295403968,168
SD7032T,85,13.0,17.0,127.53,0.5605522830579226,0.0052927,0.0052961,0.9894,127.53,17.0,0.017487361215387184,0.022780061215387185,5.182640932171773,271.09198722129275,168
SD7032T,86,14.0,17.0,137.34,0.6036716894469936,0.0061363,0.0061421,0.9896,137.34,17.0,0.018089337708470866,0.024225637708470867,5.511520816769286,288.29493503100883,168
